customer_id,group,choice,txn_date
8477,control,RyeRanger,2025-06-10
2393,treatment,TropicalIPA,2025-06-08
8338,treatment,RyeRanger,2025-06-19
7944,control,HazyHopper,2025-06-14
2613,treatment,AlpinePils,2025-06-14
3006,treatment,,
4713,control,FarmhouseSaison,2025-06-17
5884,treatment,,
9187,control,FarmhouseSaison,2025-06-13
3436,control,,
7211,control,FarmhouseSaison,2025-06-17
4456,treatment,AmberOak,2025-06-29
7868,treatment,RyeRanger,2025-06-10
606,control,HazyHopper,2025-06-20
284,control,HazyHopper,2025-06-02
2004,treatment,,
2602,treatment,AmberOak,2025-06-27
8296,control,HazyHopper,2025-06-02
135,treatment,FarmhouseSaison,2025-06-11
479,treatment,VelvetPorter,2025-06-04
2084,control,,
7655,control,,
4156,control,HazyHopper,2025-06-16
1763,control,,
8063,treatment,CherryLambic,2025-06-12
856,treatment,,
6349,control,,
8669,treatment,FarmhouseSaison,2025-06-01
4169,treatment,CherryLambic,2025-06-22
7956,treatment,MidnightStout,2025-06-04
441,control,HazyHopper,2025-06-16
6559,control,FarmhouseSaison,2025-06-24
6971,control,VelvetPorter,2025-06-10
2095,treatment,TropicalIPA,2025-06-30
995,treatment,AlpinePils,2025-06-19
3259,control,,
4070,control,,
4268,control,,
8655,control,,
5757,control,,
7083,control,VelvetPorter,2025-06-11
5602,control,,
8949,control,,
3409,treatment,RyeRanger,2025-06-26
4155,treatment,,
1229,treatment,,
2469,treatment,MidnightStout,2025-06-12
5854,treatment,VelvetPorter,2025-06-13
8482,treatment,,
687,treatment,,
9176,treatment,AmberOak,2025-06-27
1679,treatment,CitrusZing,2025-06-28
5509,treatment,FarmhouseSaison,2025-06-28
7065,control,RyeRanger,2025-06-29
162,treatment,,
3072,treatment,VelvetPorter,2025-06-25
8720,control,,
7885,control,HazyHopper,2025-06-13
7801,control,,
7535,treatment,,
3075,treatment,,
797,control,HazyHopper,2025-06-05
4754,control,RyeRanger,2025-06-24
4094,control,VelvetPorter,2025-06-30
2223,control,HazyHopper,2025-06-26
6532,treatment,,
2194,control,,
8219,treatment,,
1214,treatment,,
5797,treatment,AlpinePils,2025-06-30
2612,control,HazyHopper,2025-06-11
4098,control,,
1896,treatment,TropicalIPA,2025-06-15
1818,treatment,,
2070,treatment,,
3304,control,HazyHopper,2025-06-02
3802,control,,
726,control,,
8492,treatment,CherryLambic,2025-06-28
3183,treatment,,
8344,treatment,RyeRanger,2025-06-24
280,treatment,VelvetPorter,2025-06-03
6219,treatment,,
9346,control,,
148,control,HazyHopper,2025-06-06
2540,control,,
972,treatment,,
8329,control,HazyHopper,2025-06-26
9056,control,HazyHopper,2025-06-15
6600,control,FarmhouseSaison,2025-06-04
3588,control,,
1955,treatment,,
701,control,,
4477,treatment,HazyHopper,2025-06-07
8182,control,RyeRanger,2025-06-04
5372,treatment,TropicalIPA,2025-06-01
9407,treatment,,
7722,control,CitrusZing,2025-06-28
2512,control,,
522,treatment,,
2249,control,,
7170,treatment,,
8616,treatment,HazyHopper,2025-06-14
849,control,,
4517,treatment,,
7348,treatment,,
3289,control,,
452,control,,
6400,treatment,FarmhouseSaison,2025-06-28
3664,treatment,,
2491,treatment,MidnightStout,2025-06-22
6537,control,,
7455,control,RyeRanger,2025-06-13
9912,control,,
9964,control,,
6188,treatment,,
3282,control,,
5636,control,HazyHopper,2025-06-06
4764,treatment,TropicalIPA,2025-06-08
1252,treatment,FarmhouseSaison,2025-06-19
3437,control,,
2057,treatment,,
5309,control,HazyHopper,2025-06-03
5755,control,VelvetPorter,2025-06-20
2339,control,,
6575,control,,
8966,treatment,RyeRanger,2025-06-26
4464,treatment,AmberOak,2025-06-27
9170,treatment,,
6503,control,,
2236,treatment,,
7220,treatment,RyeRanger,2025-06-05
4434,control,,
5207,treatment,VelvetPorter,2025-06-06
8443,control,,
8947,control,FarmhouseSaison,2025-06-05
5674,control,RyeRanger,2025-06-06
3028,control,,
2881,control,FarmhouseSaison,2025-06-02
7005,control,,
6092,treatment,,
3092,control,RyeRanger,2025-06-09
3625,control,,
4908,treatment,VelvetPorter,2025-06-12
1140,treatment,HazyHopper,2025-06-27
488,control,,
8724,treatment,,
907,control,FarmhouseSaison,2025-06-11
351,treatment,,
1651,control,,
45,control,FarmhouseSaison,2025-06-20
6655,control,HazyHopper,2025-06-20
4919,treatment,AmberOak,2025-06-04
2952,treatment,MidnightStout,2025-06-24
4784,treatment,CherryLambic,2025-06-11
8343,control,HazyHopper,2025-06-29
1564,control,HazyHopper,2025-06-05
6513,treatment,AlpinePils,2025-06-27
1393,control,HazyHopper,2025-06-28
1740,treatment,,
6488,treatment,,
5363,control,HazyHopper,2025-06-15
4445,treatment,CherryLambic,2025-06-08
3863,control,,
2702,treatment,,
9427,control,HazyHopper,2025-06-09
3859,control,,
1975,control,,
3669,control,,
854,treatment,CherryLambic,2025-06-06
3905,control,,
5544,treatment,,
8135,treatment,,
542,treatment,TropicalIPA,2025-06-11
5844,control,,
2511,control,,
4951,treatment,,
6259,treatment,,
7112,treatment,AmberOak,2025-06-15
9558,control,,
7247,treatment,,
2892,treatment,TropicalIPA,2025-06-01
8791,control,,
2713,treatment,MidnightStout,2025-06-24
4785,control,RyeRanger,2025-06-26
3052,control,HazyHopper,2025-06-20
2216,treatment,MidnightStout,2025-06-30
334,control,RyeRanger,2025-06-19
3471,treatment,,
8488,treatment,MidnightStout,2025-06-29
1867,treatment,VelvetPorter,2025-06-15
7296,treatment,AlpinePils,2025-06-30
2694,treatment,AmberOak,2025-06-08
350,treatment,RyeRanger,2025-06-10
4600,treatment,,
6928,treatment,,
4322,treatment,,
1220,control,HazyHopper,2025-06-17
8359,treatment,,
5411,control,RyeRanger,2025-06-13
2642,treatment,,
2820,control,,
5210,control,RyeRanger,2025-06-14
2760,treatment,CherryLambic,2025-06-05
9062,treatment,HazyHopper,2025-06-19
9036,control,HazyHopper,2025-06-23
8829,treatment,,
507,treatment,RyeRanger,2025-06-15
3469,control,,
8986,treatment,AlpinePils,2025-06-09
3970,treatment,HazyHopper,2025-06-12
944,treatment,FarmhouseSaison,2025-06-11
9075,control,HazyHopper,2025-06-24
1530,treatment,,
3769,treatment,CherryLambic,2025-06-09
4539,treatment,CitrusZing,2025-06-29
768,control,,
8068,treatment,,
9532,treatment,TropicalIPA,2025-06-15
1190,treatment,,
482,treatment,VelvetPorter,2025-06-05
9668,control,,
5366,treatment,TropicalIPA,2025-06-22
4822,treatment,,
3815,treatment,,
7878,control,HazyHopper,2025-06-16
7636,control,AmberOak,2025-06-27
2904,control,HazyHopper,2025-06-22
3575,treatment,CherryLambic,2025-06-09
8347,treatment,,
9938,control,HazyHopper,2025-06-21
1560,control,,
3210,treatment,VelvetPorter,2025-06-10
2294,treatment,VelvetPorter,2025-06-28
222,control,HazyHopper,2025-06-02
7824,treatment,CherryLambic,2025-06-08
2422,control,,
8552,control,RyeRanger,2025-06-22
8523,treatment,VelvetPorter,2025-06-10
8959,control,,
3034,treatment,,
6821,control,HazyHopper,2025-06-03
1652,treatment,,
860,control,RyeRanger,2025-06-08
6906,treatment,MidnightStout,2025-06-15
4587,control,FarmhouseSaison,2025-06-12
9082,control,FarmhouseSaison,2025-06-06
7465,treatment,,
2571,treatment,,
6078,control,,
2519,treatment,AmberOak,2025-06-18
4085,control,,
7006,control,RyeRanger,2025-06-23
1287,control,HazyHopper,2025-06-27
3758,treatment,,
9050,control,,
4076,control,RyeRanger,2025-06-29
9533,treatment,AlpinePils,2025-06-11
5292,control,,
3192,treatment,CitrusZing,2025-06-22
3258,control,,
1665,treatment,FarmhouseSaison,2025-06-24
7642,treatment,CitrusZing,2025-06-20
9811,control,FarmhouseSaison,2025-06-19
6241,treatment,RyeRanger,2025-06-05
4213,control,RyeRanger,2025-06-30
2933,treatment,,
6993,control,HazyHopper,2025-06-04
9463,control,RyeRanger,2025-06-19
3194,treatment,,
6237,treatment,AmberOak,2025-06-12
9074,control,HazyHopper,2025-06-20
5406,treatment,RyeRanger,2025-06-06
8822,control,,
8702,treatment,TropicalIPA,2025-06-04
2697,treatment,,
5991,treatment,,
9758,control,,
5335,control,AmberOak,2025-06-22
1731,treatment,,
1670,control,RyeRanger,2025-06-13
2905,treatment,VelvetPorter,2025-06-28
470,treatment,,
8950,control,RyeRanger,2025-06-13
2959,treatment,VelvetPorter,2025-06-28
249,control,,
3856,treatment,CitrusZing,2025-06-10
3111,control,RyeRanger,2025-06-09
9237,control,,
2198,control,CherryLambic,2025-06-27
6324,treatment,,
2426,control,,
805,control,HazyHopper,2025-06-15
782,treatment,VelvetPorter,2025-06-26
1294,treatment,FarmhouseSaison,2025-06-26
7915,control,,
1775,control,,
8541,control,,
1536,treatment,AlpinePils,2025-06-02
7526,control,,
6972,control,,
4112,treatment,CherryLambic,2025-06-03
3732,treatment,RyeRanger,2025-06-15
3294,control,RyeRanger,2025-06-26
1020,control,,
6018,treatment,MidnightStout,2025-06-12
3122,control,HazyHopper,2025-06-07
6793,control,,
9169,control,VelvetPorter,2025-06-09
7320,control,FarmhouseSaison,2025-06-02
8668,treatment,MidnightStout,2025-06-03
1227,treatment,AmberOak,2025-06-20
9708,treatment,,
7784,control,,
3790,treatment,CitrusZing,2025-06-24
2716,control,HazyHopper,2025-06-08
9393,control,,
9151,control,HazyHopper,2025-06-07
8680,control,VelvetPorter,2025-06-26
4513,treatment,RyeRanger,2025-06-23
6851,control,RyeRanger,2025-06-26
8698,control,HazyHopper,2025-06-06
1295,control,HazyHopper,2025-06-25
1634,control,,
744,treatment,,
9876,treatment,AlpinePils,2025-06-10
5103,control,,
4854,treatment,,
1605,treatment,,
4617,control,,
1792,treatment,MidnightStout,2025-06-22
1591,treatment,CitrusZing,2025-06-24
3998,treatment,TropicalIPA,2025-06-23
2024,treatment,FarmhouseSaison,2025-06-13
2114,treatment,,
5236,control,,
4989,treatment,RyeRanger,2025-06-27
2590,control,,
9039,treatment,,
6330,control,,
5564,control,,
7058,treatment,RyeRanger,2025-06-17
9654,control,HazyHopper,2025-06-23
8308,control,HazyHopper,2025-06-16
9045,control,,
8971,control,,
4152,control,,
1926,control,,
3505,treatment,AlpinePils,2025-06-24
6873,control,FarmhouseSaison,2025-06-29
3920,treatment,,
4296,control,,
5458,control,FarmhouseSaison,2025-06-17
5426,control,,
5445,control,,
8678,control,,
9975,control,HazyHopper,2025-06-11
8113,control,,
8650,control,,
6966,treatment,,
5629,treatment,HazyHopper,2025-06-24
2175,treatment,VelvetPorter,2025-06-01
5943,treatment,,
806,treatment,CherryLambic,2025-06-05
9254,treatment,CherryLambic,2025-06-07
8926,treatment,MidnightStout,2025-06-25
9616,control,HazyHopper,2025-06-10
1013,control,,
5006,treatment,,
2157,control,FarmhouseSaison,2025-06-29
8656,control,,
4698,control,HazyHopper,2025-06-26
8918,treatment,RyeRanger,2025-06-21
617,control,RyeRanger,2025-06-03
6478,control,,
6734,treatment,,
5428,treatment,,
7816,control,,
1836,control,,
2146,treatment,HazyHopper,2025-06-14
1892,treatment,CherryLambic,2025-06-06
8101,control,,
387,treatment,VelvetPorter,2025-06-15
2874,control,VelvetPorter,2025-06-01
6549,control,,
2664,treatment,MidnightStout,2025-06-10
282,control,CitrusZing,2025-06-24
6872,treatment,RyeRanger,2025-06-27
9299,treatment,,
2944,treatment,HazyHopper,2025-06-28
9630,treatment,AmberOak,2025-06-18
903,control,HazyHopper,2025-06-20
3775,treatment,,
6321,control,RyeRanger,2025-06-02
314,treatment,,
2064,treatment,RyeRanger,2025-06-15
4861,control,,
4787,control,,
8912,treatment,HazyHopper,2025-06-26
9379,control,,
5159,treatment,,
9034,control,HazyHopper,2025-06-19
8263,control,HazyHopper,2025-06-25
9686,control,,
9139,control,HazyHopper,2025-06-02
6189,control,,
1500,control,,
4644,control,,
9113,control,TropicalIPA,2025-06-08
3885,control,,
7401,treatment,AmberOak,2025-06-09
1552,control,RyeRanger,2025-06-15
1203,treatment,,
2687,treatment,FarmhouseSaison,2025-06-02
9456,treatment,VelvetPorter,2025-06-06
3917,control,,
2486,control,RyeRanger,2025-06-15
9002,treatment,CitrusZing,2025-06-08
7793,control,RyeRanger,2025-06-15
8839,control,FarmhouseSaison,2025-06-17
9570,control,,
2948,treatment,,
3135,control,VelvetPorter,2025-06-07
6017,treatment,HazyHopper,2025-06-11
9505,treatment,,
4500,treatment,,
9311,control,CitrusZing,2025-06-10
5183,control,,
8902,treatment,TropicalIPA,2025-06-16
3820,control,,
2342,control,FarmhouseSaison,2025-06-03
9141,control,,
1985,treatment,,
9069,control,,
5329,control,,
7767,treatment,RyeRanger,2025-06-26
8128,control,HazyHopper,2025-06-09
3935,control,VelvetPorter,2025-06-26
5206,treatment,VelvetPorter,2025-06-02
390,treatment,TropicalIPA,2025-06-08
2452,treatment,AlpinePils,2025-06-06
9717,treatment,VelvetPorter,2025-06-28
3842,control,FarmhouseSaison,2025-06-10
2606,control,HazyHopper,2025-06-09
3924,control,,
6352,treatment,,
9641,treatment,MidnightStout,2025-06-01
3187,treatment,VelvetPorter,2025-06-26
6672,control,HazyHopper,2025-06-22
7934,treatment,CherryLambic,2025-06-14
7903,control,HazyHopper,2025-06-25
8929,control,,
6838,control,RyeRanger,2025-06-26
5394,control,,
751,treatment,CherryLambic,2025-06-14
416,control,,
5312,control,HazyHopper,2025-06-10
41,control,,
8691,treatment,AmberOak,2025-06-23
7164,treatment,TropicalIPA,2025-06-21
5872,treatment,AmberOak,2025-06-30
2827,treatment,,
8792,control,,
4815,treatment,RyeRanger,2025-06-16
5705,control,HazyHopper,2025-06-30
5497,control,FarmhouseSaison,2025-06-25
7442,treatment,AlpinePils,2025-06-23
3624,control,,
8778,treatment,AlpinePils,2025-06-23
6622,control,HazyHopper,2025-06-12
7620,treatment,MidnightStout,2025-06-22
7171,treatment,CherryLambic,2025-06-06
8896,control,TropicalIPA,2025-06-03
203,treatment,,
361,treatment,HazyHopper,2025-06-13
9313,control,,
1033,control,,
2224,control,RyeRanger,2025-06-24
3341,treatment,,
8098,treatment,,
1511,treatment,HazyHopper,2025-06-21
1438,control,,
9898,control,FarmhouseSaison,2025-06-21
8013,control,HazyHopper,2025-06-04
2725,treatment,,
7097,treatment,,
6076,treatment,,
8751,treatment,,
9697,treatment,,
2609,treatment,HazyHopper,2025-06-29
5519,control,,
8373,control,,
8028,treatment,RyeRanger,2025-06-01
8703,treatment,,
6867,control,,
602,treatment,,
8463,control,,
8936,control,HazyHopper,2025-06-04
5317,control,FarmhouseSaison,2025-06-11
6292,control,,
6377,treatment,,
2399,control,,
3981,control,,
1766,treatment,,
6376,treatment,,
478,control,,
4629,control,AmberOak,2025-06-23
5886,treatment,CherryLambic,2025-06-08
8249,treatment,,
8216,control,RyeRanger,2025-06-24
1847,control,,
6797,treatment,CherryLambic,2025-06-05
1519,treatment,RyeRanger,2025-06-05
8235,treatment,,
655,treatment,CitrusZing,2025-06-17
5948,treatment,CitrusZing,2025-06-11
3106,treatment,TropicalIPA,2025-06-09
1707,control,HazyHopper,2025-06-11
5823,treatment,CherryLambic,2025-06-17
3364,treatment,AlpinePils,2025-06-24
4154,control,RyeRanger,2025-06-20
7222,treatment,,
4765,treatment,CitrusZing,2025-06-29
7295,control,,
2274,control,RyeRanger,2025-06-01
6891,control,RyeRanger,2025-06-14
2610,treatment,HazyHopper,2025-06-05
7829,treatment,,
2956,control,,
4079,treatment,RyeRanger,2025-06-17
968,control,FarmhouseSaison,2025-06-25
902,treatment,HazyHopper,2025-06-25
9174,control,,
4251,treatment,,
5522,treatment,MidnightStout,2025-06-06
917,treatment,HazyHopper,2025-06-14
9238,control,HazyHopper,2025-06-24
2634,treatment,CitrusZing,2025-06-20
6036,control,RyeRanger,2025-06-06
8545,treatment,,
6611,treatment,MidnightStout,2025-06-20
7165,treatment,,
1873,treatment,CherryLambic,2025-06-20
3616,control,HazyHopper,2025-06-07
987,control,FarmhouseSaison,2025-06-20
3035,control,VelvetPorter,2025-06-07
3891,control,,
8341,treatment,AlpinePils,2025-06-08
5793,treatment,,
4657,control,VelvetPorter,2025-06-17
1979,treatment,,
6329,control,RyeRanger,2025-06-21
8745,treatment,,
5574,control,,
4793,control,,
7087,control,,
133,treatment,RyeRanger,2025-06-16
3218,treatment,,
2425,control,RyeRanger,2025-06-05
2707,control,FarmhouseSaison,2025-06-05
2772,control,FarmhouseSaison,2025-06-17
2243,control,,
4678,control,,
336,treatment,,
2951,treatment,AmberOak,2025-06-02
9328,treatment,TropicalIPA,2025-06-04
1478,treatment,MidnightStout,2025-06-21
3697,treatment,CherryLambic,2025-06-13
5504,treatment,FarmhouseSaison,2025-06-17
3711,control,,
1963,control,RyeRanger,2025-06-05
926,treatment,,
6964,control,,
3949,control,,
2268,treatment,RyeRanger,2025-06-04
3303,treatment,,
4468,treatment,,
1816,treatment,AmberOak,2025-06-21
9165,treatment,,
3452,treatment,,
5442,control,,
6091,treatment,MidnightStout,2025-06-08
8116,treatment,AmberOak,2025-06-28
7945,treatment,RyeRanger,2025-06-15
3181,treatment,CherryLambic,2025-06-08
9086,control,,
4696,treatment,,
3014,control,,
7794,control,,
4469,control,RyeRanger,2025-06-10
4433,control,HazyHopper,2025-06-21
4957,control,HazyHopper,2025-06-25
5589,control,,
3000,control,,
5656,control,,
342,treatment,AmberOak,2025-06-07
4992,treatment,AlpinePils,2025-06-10
8833,control,,
3277,control,,
9314,control,HazyHopper,2025-06-27
2005,treatment,VelvetPorter,2025-06-06
1696,treatment,,
1660,control,HazyHopper,2025-06-30
5970,control,,
7613,control,VelvetPorter,2025-06-05
6147,control,RyeRanger,2025-06-14
8560,control,,
4976,control,HazyHopper,2025-06-24
4658,control,RyeRanger,2025-06-16
8841,control,RyeRanger,2025-06-09
583,treatment,TropicalIPA,2025-06-19
4400,control,,
5973,control,VelvetPorter,2025-06-23
1498,treatment,TropicalIPA,2025-06-06
3602,treatment,AmberOak,2025-06-10
8741,control,,
2078,control,,
5816,control,FarmhouseSaison,2025-06-27
8786,treatment,,
1024,treatment,AmberOak,2025-06-30
1820,control,VelvetPorter,2025-06-26
769,control,,
636,control,FarmhouseSaison,2025-06-02
8206,control,,
537,treatment,CherryLambic,2025-06-23
3890,control,,
5958,treatment,,
1296,treatment,RyeRanger,2025-06-16
6218,control,VelvetPorter,2025-06-14
140,control,HazyHopper,2025-06-23
3615,control,HazyHopper,2025-06-04
283,treatment,,
3853,treatment,,
8265,treatment,CitrusZing,2025-06-08
5917,control,,
4709,control,,
4218,control,,
2163,control,RyeRanger,2025-06-15
5661,treatment,,
6265,treatment,,
5184,control,RyeRanger,2025-06-13
2712,treatment,,
332,treatment,VelvetPorter,2025-06-27
8991,control,,
2418,control,HazyHopper,2025-06-04
6149,control,VelvetPorter,2025-06-04
9353,control,HazyHopper,2025-06-29
8100,treatment,FarmhouseSaison,2025-06-06
812,treatment,,
1817,control,,
3045,control,CherryLambic,2025-06-16
7962,control,HazyHopper,2025-06-08
8527,treatment,,
5952,treatment,HazyHopper,2025-06-13
8595,control,,
3988,control,,
2193,control,,
574,treatment,HazyHopper,2025-06-16
7055,control,,
272,treatment,FarmhouseSaison,2025-06-29
3213,treatment,,
7532,treatment,,
2126,control,,
608,treatment,CherryLambic,2025-06-22
9444,control,,
9154,control,,
8115,treatment,AlpinePils,2025-06-03
1184,treatment,,
5319,control,HazyHopper,2025-06-25
7407,control,HazyHopper,2025-06-24
9258,treatment,,
3531,treatment,HazyHopper,2025-06-10
1224,treatment,,
4884,control,,
549,treatment,CitrusZing,2025-06-22
2069,control,,
2826,control,HazyHopper,2025-06-14
8036,treatment,,
6671,control,,
3428,control,,
2101,control,TropicalIPA,2025-06-23
7892,treatment,,
2776,control,,
7042,treatment,VelvetPorter,2025-06-19
7651,treatment,,
6262,treatment,MidnightStout,2025-06-14
8843,control,HazyHopper,2025-06-19
1781,control,HazyHopper,2025-06-03
7845,treatment,TropicalIPA,2025-06-18
651,treatment,,
206,control,,
3559,control,,
4159,treatment,AmberOak,2025-06-26
6238,control,,
8410,control,HazyHopper,2025-06-24
8962,control,,
7107,treatment,VelvetPorter,2025-06-12
9578,treatment,FarmhouseSaison,2025-06-01
5359,control,,
9028,control,HazyHopper,2025-06-04
3250,control,,
2247,control,,
1356,treatment,,
7310,treatment,,
5338,treatment,,
3937,treatment,AmberOak,2025-06-03
3521,treatment,HazyHopper,2025-06-08
7837,control,FarmhouseSaison,2025-06-01
9446,treatment,CherryLambic,2025-06-02
3960,treatment,MidnightStout,2025-06-15
6982,treatment,VelvetPorter,2025-06-04
8037,treatment,FarmhouseSaison,2025-06-24
4706,treatment,AmberOak,2025-06-22
1128,treatment,AmberOak,2025-06-13
7108,treatment,,
2326,control,,
2121,control,,
1175,control,RyeRanger,2025-06-02
7552,treatment,FarmhouseSaison,2025-06-01
7685,control,HazyHopper,2025-06-23
1378,control,,
6491,control,,
3761,control,RyeRanger,2025-06-24
9172,control,,
6048,treatment,VelvetPorter,2025-06-11
6029,treatment,,
6533,control,VelvetPorter,2025-06-10
1846,control,,
3498,control,HazyHopper,2025-06-20
6599,treatment,,
6295,treatment,TropicalIPA,2025-06-26
8014,control,,
5367,control,HazyHopper,2025-06-22
7510,control,RyeRanger,2025-06-11
4607,treatment,VelvetPorter,2025-06-23
4483,control,,
2682,control,,
8972,control,,
9255,control,,
7452,treatment,,
8483,treatment,,
7214,control,RyeRanger,2025-06-18
3564,control,,
1231,control,,
1733,control,HazyHopper,2025-06-19
6894,control,HazyHopper,2025-06-28
53,treatment,AlpinePils,2025-06-18
8561,treatment,,
9825,treatment,RyeRanger,2025-06-15
1749,control,HazyHopper,2025-06-05
3026,control,,
4877,treatment,,
6720,control,HazyHopper,2025-06-21
5342,control,HazyHopper,2025-06-30
1579,control,,
3004,control,,
2803,control,HazyHopper,2025-06-05
8684,control,RyeRanger,2025-06-06
7472,treatment,CitrusZing,2025-06-24
6461,control,FarmhouseSaison,2025-06-29
2953,treatment,RyeRanger,2025-06-07
6552,control,,
3689,treatment,CitrusZing,2025-06-24
9276,control,HazyHopper,2025-06-22
8892,control,HazyHopper,2025-06-17
8151,control,RyeRanger,2025-06-14
8301,control,FarmhouseSaison,2025-06-29
9795,control,FarmhouseSaison,2025-06-15
5697,treatment,FarmhouseSaison,2025-06-28
9397,control,RyeRanger,2025-06-28
4221,control,CitrusZing,2025-06-06
2895,treatment,,
3195,control,,
8131,control,VelvetPorter,2025-06-16
2791,control,,
9927,treatment,,
1929,control,RyeRanger,2025-06-10
7054,treatment,,
2127,treatment,CitrusZing,2025-06-09
7512,treatment,AlpinePils,2025-06-12
1769,control,,
9520,control,VelvetPorter,2025-06-14
6334,control,,
7124,control,FarmhouseSaison,2025-06-25
3687,treatment,,
3590,control,,
7644,treatment,VelvetPorter,2025-06-17
4247,treatment,HazyHopper,2025-06-10
487,treatment,,
731,control,RyeRanger,2025-06-15
7098,control,,
3864,treatment,,
6986,control,RyeRanger,2025-06-10
2885,control,,
3254,treatment,AmberOak,2025-06-28
9756,treatment,FarmhouseSaison,2025-06-20
767,control,HazyHopper,2025-06-13
4980,control,TropicalIPA,2025-06-06
6440,treatment,RyeRanger,2025-06-13
5657,treatment,AmberOak,2025-06-23
404,treatment,TropicalIPA,2025-06-28
7286,treatment,VelvetPorter,2025-06-17
7585,treatment,,
2991,treatment,AlpinePils,2025-06-04
624,treatment,,
8865,treatment,AlpinePils,2025-06-29
4302,control,HazyHopper,2025-06-19
2681,control,HazyHopper,2025-06-11
4591,treatment,,
5941,control,RyeRanger,2025-06-05
7634,control,RyeRanger,2025-06-29
7530,control,,
5149,treatment,RyeRanger,2025-06-06
1714,treatment,,
36,treatment,RyeRanger,2025-06-02
3470,control,RyeRanger,2025-06-01
9451,treatment,,
1376,control,HazyHopper,2025-06-29
6498,treatment,,
991,treatment,HazyHopper,2025-06-17
380,control,FarmhouseSaison,2025-06-11
7283,control,,
9872,control,RyeRanger,2025-06-29
8835,control,,
776,control,,
9162,control,RyeRanger,2025-06-09
1091,control,HazyHopper,2025-06-18
6409,treatment,FarmhouseSaison,2025-06-08
5841,treatment,,
6954,treatment,,
6159,control,,
4484,treatment,MidnightStout,2025-06-18
7488,control,HazyHopper,2025-06-20
1678,control,FarmhouseSaison,2025-06-10
1245,treatment,AlpinePils,2025-06-12
3626,control,FarmhouseSaison,2025-06-30
435,control,HazyHopper,2025-06-26
8228,treatment,,
6383,control,HazyHopper,2025-06-13
1327,treatment,VelvetPorter,2025-06-16
4655,treatment,HazyHopper,2025-06-30
6230,control,,
2732,control,,
1309,treatment,CherryLambic,2025-06-01
1001,control,,
560,control,RyeRanger,2025-06-05
7431,control,,
9764,treatment,FarmhouseSaison,2025-06-26
3321,treatment,,
2928,treatment,,
8875,treatment,RyeRanger,2025-06-27
1780,treatment,CherryLambic,2025-06-16
5701,control,,
6885,treatment,RyeRanger,2025-06-14
2453,treatment,,
8166,control,,
1075,treatment,,
7490,control,,
697,treatment,,
2924,control,VelvetPorter,2025-06-06
5193,control,HazyHopper,2025-06-18
6124,treatment,AlpinePils,2025-06-24
981,treatment,RyeRanger,2025-06-12
7952,control,HazyHopper,2025-06-08
996,control,,
6591,control,,
4176,control,HazyHopper,2025-06-30
3865,treatment,,
6250,control,,
604,control,RyeRanger,2025-06-20
1058,control,RyeRanger,2025-06-17
7033,control,FarmhouseSaison,2025-06-16
7625,control,RyeRanger,2025-06-05
7746,control,,
5151,treatment,,
9201,treatment,FarmhouseSaison,2025-06-12
2802,treatment,,
392,treatment,FarmhouseSaison,2025-06-26
9037,treatment,,
5126,control,RyeRanger,2025-06-25
4337,treatment,,
8354,control,,
758,control,,
4190,control,,
9727,treatment,CitrusZing,2025-06-23
850,treatment,TropicalIPA,2025-06-14
2264,treatment,,
1121,treatment,,
9776,control,HazyHopper,2025-06-23
3351,control,RyeRanger,2025-06-26
9203,control,CitrusZing,2025-06-30
5416,control,HazyHopper,2025-06-17
4241,treatment,AmberOak,2025-06-18
3081,control,FarmhouseSaison,2025-06-12
1349,treatment,RyeRanger,2025-06-12
7908,control,,
9914,treatment,FarmhouseSaison,2025-06-22
9368,treatment,,
2266,treatment,,
1909,treatment,,
9513,treatment,RyeRanger,2025-06-10
8126,control,,
1568,control,,
6990,control,RyeRanger,2025-06-19
979,control,HazyHopper,2025-06-25
7669,control,RyeRanger,2025-06-04
3830,treatment,,
105,control,,
2158,control,,
5124,control,VelvetPorter,2025-06-23
7235,control,FarmhouseSaison,2025-06-25
1465,treatment,AmberOak,2025-06-21
7224,treatment,,
1318,treatment,,
2972,treatment,HazyHopper,2025-06-23
5230,control,RyeRanger,2025-06-09
5262,treatment,,
6679,control,,
2647,treatment,HazyHopper,2025-06-02
4368,control,RyeRanger,2025-06-12
5530,control,HazyHopper,2025-06-11
8954,control,HazyHopper,2025-06-13
2660,control,,
3260,treatment,CherryLambic,2025-06-01
5514,control,HazyHopper,2025-06-25
6098,treatment,,
4136,control,,
4915,treatment,,
6144,control,,
2043,control,FarmhouseSaison,2025-06-20
8066,control,,
2990,control,RyeRanger,2025-06-25
8832,treatment,VelvetPorter,2025-06-26
1581,treatment,RyeRanger,2025-06-11
2785,treatment,,
4515,treatment,AlpinePils,2025-06-13
6356,control,RyeRanger,2025-06-03
4756,control,,
1921,treatment,AlpinePils,2025-06-15
5648,treatment,,
8719,control,,
6403,treatment,TropicalIPA,2025-06-02
6053,treatment,,
6271,control,,
8596,control,RyeRanger,2025-06-01
4354,treatment,CherryLambic,2025-06-07
2181,control,,
9395,treatment,,
8598,control,CherryLambic,2025-06-09
3392,treatment,,
4775,treatment,TropicalIPA,2025-06-03
3266,treatment,,
3027,control,RyeRanger,2025-06-18
7066,treatment,FarmhouseSaison,2025-06-22
7206,treatment,,
7897,treatment,AmberOak,2025-06-15
